term_a,term_b,observed,expected_strat,lift_strat,z_cmh,q_cmh,channels,weight
china,philippines,39.00000,7.50004,5.19997,11.90746,0.00000,6.00000,2.37850
pm,ties,118.00000,44.60683,2.64533,11.90039,0.00000,6.00000,1.40345
talks,oman,39.00000,7.49377,5.20432,11.89327,0.00000,12.00000,2.37971
air,drones,43.00000,8.69204,4.94706,11.89271,0.00000,7.00000,2.30657
visit,pope leo,25.00000,3.50986,7.12280,11.88889,0.00000,6.00000,2.83244
clancy,children,29.00000,4.91952,5.89489,11.88054,0.00000,9.00000,2.55946
world cup,usa,37.00000,7.03062,5.26269,11.87722,0.00000,9.00000,2.39580
dinner,secret service,22.00000,2.96043,7.43136,11.86724,0.00000,9.00000,2.89363
ai,explains,53.00000,12.96459,4.08806,11.86627,0.00000,5.00000,2.03142
briefing,ebola,21.00000,2.54157,8.26262,11.86078,0.00000,7.00000,3.04660
chief,eu,68.00000,18.73314,3.62993,11.86051,0.00000,6.00000,1.85994
parliament,prime minister,24.00000,3.18459,7.53629,11.84425,0.00000,5.00000,2.91385
dinner,cole,22.00000,3.03916,7.23883,11.84199,0.00000,7.00000,2.85576
police,diego,21.00000,2.58402,8.12686,11.83721,0.00000,9.00000,3.02270
case,mistrial,24.00000,3.41363,7.03064,11.82798,0.00000,8.00000,2.81366
deal,farmers,33.00000,5.76153,5.72764,11.82750,0.00000,5.00000,2.51794
launch,moon mission,26.00000,4.16737,6.23895,11.81279,0.00000,8.00000,2.64130
federal,charges,27.00000,3.97015,6.80074,11.81273,0.00000,7.00000,2.76569
court,luigi mangione,24.00000,3.29793,7.27728,11.80457,0.00000,6.00000,2.86340
strikes,wave,37.00000,6.96822,5.30982,11.80051,0.00000,12.00000,2.40866
case,sheriff,35.00000,6.53386,5.35671,11.79767,0.00000,6.00000,2.42135
attack,kuwait,43.00000,8.89048,4.83664,11.79399,0.00000,9.00000,2.27400
iran,ali,88.00000,32.31952,2.72281,11.79130,0.00000,12.00000,1.44510
lindsey,capitol,21.00000,2.66884,7.86859,11.78783,0.00000,9.00000,2.97611
federal,powell,23.00000,3.05367,7.53193,11.78657,0.00000,10.00000,2.91302
supreme,weighs,20.00000,2.33597,8.56175,11.78355,0.00000,8.00000,3.09791
holds,cabinet,38.00000,7.27833,5.22098,11.76897,0.00000,10.00000,2.38432
shutdown,lines,23.00000,3.15056,7.30030,11.76604,0.00000,8.00000,2.86796
south,north,33.00000,5.62797,5.86357,11.74854,0.00000,9.00000,2.55178
chief,mark,44.00000,9.20906,4.77791,11.74401,0.00000,7.00000,2.25638
putin,moscow,107.00000,39.35596,2.71877,11.73641,0.00000,5.00000,1.44296
democrats,vote,26.00000,3.76345,6.90855,11.73367,0.00000,9.00000,2.78838
shooting,near,48.00000,10.68759,4.49119,11.72743,0.00000,11.00000,2.16710
house,democrats,80.00000,24.51635,3.26313,11.72300,0.00000,11.00000,1.70626
police,car,22.00000,2.77072,7.94018,11.71557,0.00000,10.00000,2.98917
visit,leo,25.00000,3.58586,6.97183,11.71368,0.00000,6.00000,2.80154
court,luigi,24.00000,3.33820,7.18950,11.70828,0.00000,6.00000,2.84589
senate,todd blanche,40.00000,8.16610,4.89830,11.70718,0.00000,11.00000,2.29228
senate,panel,21.00000,2.61627,8.02671,11.70648,0.00000,10.00000,3.00481
deadly,explosion,20.00000,2.34992,8.51092,11.70175,0.00000,7.00000,3.08932
trade,ties,54.00000,13.10231,4.12141,11.69402,0.00000,7.00000,2.04314
deal,wants,47.00000,10.42142,4.50994,11.68831,0.00000,12.00000,2.17311
maduro,venezuelans,35.00000,7.22910,4.84154,11.67865,0.00000,11.00000,2.27547
president,lady,27.00000,4.10934,6.57040,11.67843,0.00000,6.00000,2.71598
attack,ship,44.00000,9.31151,4.72534,11.67753,0.00000,12.00000,2.24042
protest,farmers,22.00000,2.84807,7.72453,11.67577,0.00000,5.00000,2.94945
iran,pete hegseth,156.00000,73.95779,2.10931,11.67426,0.00000,13.00000,1.07677
deadly,earthquake,38.00000,7.45798,5.09521,11.66648,0.00000,9.00000,2.34914
vance,pakistan,60.00000,15.59417,3.84759,11.66562,0.00000,11.00000,1.94396
federal,shot,28.00000,4.32751,6.47023,11.66155,0.00000,9.00000,2.69382
ahead,match,25.00000,3.52110,7.10005,11.65904,0.00000,7.00000,2.82783
trial,musk,20.00000,2.37651,8.41569,11.65776,0.00000,8.00000,3.07308
attacks,wave,20.00000,2.35687,8.48584,11.65391,0.00000,11.00000,3.08506
israel,tehran,140.00000,57.93112,2.41666,11.65258,0.00000,13.00000,1.27302
amid,rift,36.00000,6.78159,5.30849,11.65254,0.00000,6.00000,2.40830
strait of hormuz,near,50.00000,11.49230,4.35074,11.65140,0.00000,11.00000,2.12126
storm,dangerous,20.00000,2.44584,8.17716,11.64664,0.00000,6.00000,3.03160
leaders,meet,52.00000,12.27791,4.23525,11.64538,0.00000,8.00000,2.08245
protest,violent,27.00000,4.68186,5.76693,11.64402,0.00000,6.00000,2.52780
strait,near,54.00000,13.05532,4.13625,11.63527,0.00000,11.00000,2.04832
clancy,verdict,39.00000,9.16130,4.25704,11.63308,0.00000,7.00000,2.08985
strike,massive,79.00000,24.10509,3.27732,11.63040,0.00000,8.00000,1.71251
iranian,sites,23.00000,3.06327,7.50832,11.62305,0.00000,9.00000,2.90849
fifa,morocco,27.00000,4.51534,5.97961,11.62198,0.00000,5.00000,2.58005
meeting,rutte,26.00000,3.79637,6.84864,11.61991,0.00000,8.00000,2.77582
trade,farmers,25.00000,3.69037,6.77440,11.59920,0.00000,6.00000,2.76009
nancy guthrie,reward,20.00000,2.69132,7.43128,11.59854,0.00000,5.00000,2.89361
senate,nomination,30.00000,5.14410,5.83192,11.58267,0.00000,10.00000,2.54397
china,sea,56.00000,14.02229,3.99364,11.58077,0.00000,7.00000,1.99770
women,sports,27.00000,4.11458,6.56203,11.57840,0.00000,10.00000,2.71414
court,rejects,30.00000,4.91298,6.10628,11.57331,0.00000,11.00000,2.61029
ai,fake,22.00000,3.00347,7.32485,11.57046,0.00000,11.00000,2.87280
visit,pope,26.00000,3.93382,6.60935,11.56956,0.00000,6.00000,2.72451
moon,far,20.00000,2.62049,7.63217,11.56772,0.00000,7.00000,2.93209
big,win,35.00000,6.43830,5.43622,11.56736,0.00000,8.00000,2.44260
iranian,aviv,30.00000,5.00503,5.99397,11.56580,0.00000,6.00000,2.58351
iranian,tel,30.00000,5.00503,5.99397,11.56580,0.00000,6.00000,2.58351
iranian,tel aviv,30.00000,5.00503,5.99397,11.56580,0.00000,6.00000,2.58351
deal,billion,77.00000,23.73284,3.24445,11.56126,0.00000,9.00000,1.69797
white house,fired,31.00000,5.43847,5.70013,11.56037,0.00000,13.00000,2.51099
massive,wildfire,34.00000,6.28179,5.41247,11.55866,0.00000,6.00000,2.43629
epstein,victims,28.00000,4.60970,6.07414,11.55275,0.00000,12.00000,2.60268
protest,minneapolis,57.00000,15.55596,3.66419,11.54798,0.00000,10.00000,1.87349
world,beats,27.00000,4.42017,6.10837,11.54782,0.00000,8.00000,2.61079
iran,retaliates,47.00000,12.86578,3.65310,11.54525,0.00000,12.00000,1.86912
cup,usa,37.00000,7.30220,5.06696,11.53644,0.00000,9.00000,2.34112
clash,fans,25.00000,3.60590,6.93308,11.52452,0.00000,6.00000,2.79350
xi,high-stakes,36.00000,7.14644,5.03747,11.52237,0.00000,10.00000,2.33270
shooting,walz,46.00000,10.89858,4.22073,11.52047,0.00000,11.00000,2.07749
missing,nepal floods,20.00000,2.47679,8.07496,11.51994,0.00000,6.00000,3.01346
pakistan,turkey,32.00000,5.55639,5.75914,11.51677,0.00000,8.00000,2.52585
national,team,28.00000,4.34141,6.44952,11.51402,0.00000,10.00000,2.68919
world,celebrate,57.00000,15.78587,3.61082,11.51155,0.00000,8.00000,1.85233
washington,march,20.00000,2.44071,8.19434,11.51112,0.00000,8.00000,3.03463
flood,survivors,20.00000,2.48267,8.05585,11.50498,0.00000,6.00000,3.01004
senate,dhs funding,25.00000,3.68193,6.78991,11.50178,0.00000,7.00000,2.76339
democratic,governor,20.00000,2.42824,8.23641,11.50122,0.00000,7.00000,3.04201
amid,middle east,103.00000,36.92169,2.78969,11.49513,0.00000,12.00000,1.48010
woman,officer,24.00000,3.44434,6.96795,11.49510,0.00000,8.00000,2.80073
eu,ceuta,23.00000,3.22013,7.14257,11.48548,0.00000,5.00000,2.83644
national,service,20.00000,2.40338,8.32161,11.48411,0.00000,8.00000,3.05686
tariffs,carney,25.00000,3.62816,6.89055,11.48311,0.00000,11.00000,2.78462
court,ban,29.00000,4.72194,6.14155,11.48276,0.00000,10.00000,2.61860
jury,tupac,21.00000,2.76082,7.60644,11.47687,0.00000,8.00000,2.92722
smith,dave,22.00000,4.12148,5.33788,11.47519,0.00000,7.00000,2.41627
day,celebrates,28.00000,4.41752,6.33839,11.47302,0.00000,7.00000,2.66412
good,officer,20.00000,2.48133,8.06018,11.46830,0.00000,6.00000,3.01081
trial,opening,25.00000,3.88816,6.42978,11.45814,0.00000,9.00000,2.68477
hearing,patel,20.00000,2.47942,8.06640,11.45797,0.00000,8.00000,3.01192
media,children,23.00000,3.10847,7.39915,11.45562,0.00000,10.00000,2.88736
minneapolis,protests,77.00000,24.62280,3.12718,11.45324,0.00000,13.00000,1.64486
israel,iranian,133.00000,54.14695,2.45628,11.45250,0.00000,13.00000,1.29647
meeting,trump-xi,24.00000,3.49340,6.87010,11.44710,0.00000,8.00000,2.78033
ceasefire,declares,27.00000,4.36602,6.18413,11.43785,0.00000,10.00000,2.62857
world,humanoid,34.00000,7.03363,4.83392,11.43675,0.00000,8.00000,2.27319
modi,brics summit,87.00000,32.50827,2.67624,11.42250,0.00000,5.00000,1.42021
oil,blockade,61.00000,16.76576,3.63837,11.42178,0.00000,11.00000,1.86329
border,surge,20.00000,2.44578,8.17736,11.40231,0.00000,7.00000,3.03164
trade,pact,23.00000,3.24853,7.08012,11.40038,0.00000,5.00000,2.82377
house,deposition,24.00000,3.50638,6.84467,11.40010,0.00000,10.00000,2.77498
xi,meet,53.00000,13.53974,3.91440,11.39599,0.00000,11.00000,1.96879
venezuelan,nicolas maduro,20.00000,2.59063,7.72012,11.39294,0.00000,10.00000,2.94862
deal,potential,31.00000,5.39879,5.74203,11.39217,0.00000,11.00000,2.52156
massive,unleashes,31.00000,5.35315,5.79098,11.38899,0.00000,5.00000,2.53381
hearing,kevin,22.00000,2.99372,7.34871,11.38486,0.00000,11.00000,2.87749
democrats,midterms,25.00000,3.83848,6.51299,11.38337,0.00000,10.00000,2.70332
nato,defense,54.00000,14.48915,3.72693,11.37439,0.00000,7.00000,1.89799
shooting,multiple,25.00000,3.72696,6.70787,11.37285,0.00000,8.00000,2.74586
white house,freedom,35.00000,6.79862,5.14811,11.37168,0.00000,11.00000,2.36404
dead,plane,27.00000,4.18507,6.45151,11.36764,0.00000,9.00000,2.68964
white,freedom,36.00000,7.12976,5.04926,11.36588,0.00000,11.00000,2.33607
chief,press conference,83.00000,26.55664,3.12539,11.36133,0.00000,6.00000,1.64404
california,tax,26.00000,4.78714,5.43122,11.35823,0.00000,8.00000,2.44128
doj,bondi,25.00000,3.79867,6.58125,11.35440,0.00000,11.00000,2.71836
speech,king charles,22.00000,3.22208,6.82789,11.35364,0.00000,12.00000,2.77144
killing,alex pretti,24.00000,3.86673,6.20680,11.35001,0.00000,7.00000,2.63385
east,troops,35.00000,6.56219,5.33359,11.34913,0.00000,10.00000,2.41511
world cup,ahead,76.00000,23.59184,3.22145,11.34439,0.00000,12.00000,1.68771
ceremony,memorial,20.00000,2.47514,8.08034,11.34422,0.00000,7.00000,3.01442
attack,ukraine,167.00000,75.71619,2.20560,11.34373,0.00000,12.00000,1.14117
texas,republican,24.00000,3.49113,6.87457,11.34367,0.00000,10.00000,2.78127
fans,knicks,21.00000,2.78294,7.54598,11.34203,0.00000,9.00000,2.91571
ice,protesters,64.00000,18.62849,3.43560,11.33798,0.00000,12.00000,1.78056
russian,kill,25.00000,3.69493,6.76602,11.33347,0.00000,7.00000,2.75831
military,operations,27.00000,4.18919,6.44516,11.32732,0.00000,10.00000,2.68822
trump,sotu,49.00000,14.03689,3.49080,11.32495,0.00000,10.00000,1.80356
ceasefire,rejects,41.00000,8.99644,4.55736,11.32202,0.00000,11.00000,2.18820
amid,tsa,40.00000,8.62727,4.63646,11.31990,0.00000,10.00000,2.21302
graham,campaign,29.00000,5.76279,5.03228,11.31413,0.00000,10.00000,2.33121
taiwan,beijing,43.00000,9.78528,4.39435,11.31173,0.00000,6.00000,2.13565
nepal,efforts,24.00000,3.72186,6.44840,11.31030,0.00000,9.00000,2.68894
dhs,sen,33.00000,6.08983,5.41887,11.31014,0.00000,8.00000,2.43799
iran,mojtaba khamenei,108.00000,48.77932,2.21405,11.30439,0.00000,11.00000,1.14669
iran,progress,75.00000,25.20773,2.97528,11.29884,0.00000,12.00000,1.57302
trump,kennedy,81.00000,28.83865,2.80873,11.29784,0.00000,11.00000,1.48992
protests,turn,20.00000,2.50007,7.99977,11.29315,0.00000,8.00000,2.99996
year,second,21.00000,2.72683,7.70125,11.29295,0.00000,9.00000,2.94509
venezuelan,nicolas,20.00000,2.62656,7.61452,11.28669,0.00000,10.00000,2.92875
hormuz,threatens,95.00000,33.32805,2.85045,11.28153,0.00000,14.00000,1.51119
south,lindsey,24.00000,3.49951,6.85811,11.28072,0.00000,9.00000,2.77781
house,democrat,31.00000,5.46154,5.67606,11.27778,0.00000,7.00000,2.50489
shooting,officials,64.00000,18.28196,3.50072,11.27679,0.00000,10.00000,1.80765
threatens,act,24.00000,3.46846,6.91951,11.27495,0.00000,11.00000,2.79067
drone,shot,26.00000,3.96981,6.54943,11.26982,0.00000,7.00000,2.71137
iranian,jordan,20.00000,2.50530,7.98306,11.26904,0.00000,8.00000,2.99694
artemis,returns,22.00000,3.27128,6.72520,11.26670,0.00000,10.00000,2.74958
attack,ballistic missile,22.00000,2.98592,7.36792,11.26565,0.00000,7.00000,2.88126
white,fired,31.00000,5.64990,5.48683,11.25671,0.00000,13.00000,2.45597
israel,sirens,26.00000,4.21659,6.16612,11.25509,0.00000,6.00000,2.62436
iran,pete,158.00000,77.14887,2.04799,11.25202,0.00000,13.00000,1.03421
threat,issues,31.00000,5.35300,5.79115,11.24819,0.00000,9.00000,2.53385
americans,cruise,21.00000,2.81856,7.45060,11.24700,0.00000,7.00000,2.89736
trade,escalates,28.00000,4.55397,6.14849,11.24682,0.00000,10.00000,2.62023
hormuz,allies,61.00000,16.93290,3.60245,11.24573,0.00000,12.00000,1.84898
france,heatwave,24.00000,3.53788,6.78372,11.23716,0.00000,5.00000,2.76208
ukraine,moscow,125.00000,51.71938,2.41689,11.23536,0.00000,9.00000,1.27315
pm,bilateral meeting,49.00000,12.83116,3.81883,11.23318,0.00000,5.00000,1.93313
th,nation,21.00000,2.73989,7.66454,11.22340,0.00000,8.00000,2.93820
pakistan,saudi,59.00000,15.84539,3.72348,11.22289,0.00000,9.00000,1.89665
says,can't,53.00000,13.66884,3.87743,11.21842,0.00000,13.00000,1.95510
putin,hosts,40.00000,8.64805,4.62532,11.21755,0.00000,6.00000,2.20955
major,update,22.00000,2.94081,7.48094,11.21548,0.00000,6.00000,2.90322
court,rights,30.00000,5.21315,5.75468,11.21075,0.00000,11.00000,2.52474
search,flood,23.00000,3.29584,6.97850,11.20923,0.00000,8.00000,2.80292
putin,meeting,86.00000,29.08290,2.95706,11.20917,0.00000,8.00000,1.56417
epstein,maxwell,28.00000,4.99321,5.60762,11.20507,0.00000,14.00000,2.48739
attack,overnight,21.00000,2.76702,7.58939,11.20483,0.00000,5.00000,2.92398
iran,ayatollah,70.00000,24.78597,2.82418,11.20306,0.00000,15.00000,1.49783
protest,march,55.00000,15.45308,3.55916,11.20254,0.00000,7.00000,1.83154
amid,negotiations,51.00000,12.72644,4.00740,11.19697,0.00000,8.00000,2.00267
nuclear,north,33.00000,6.02276,5.47922,11.18797,0.00000,6.00000,2.45397
trial,defense,43.00000,9.91291,4.33778,11.18141,0.00000,9.00000,2.11696
house,jeffries,29.00000,4.99994,5.80007,11.18089,0.00000,9.00000,2.53607
takes,starmer,27.00000,4.25857,6.34016,11.17842,0.00000,6.00000,2.66452
alex,killing,25.00000,4.19610,5.95791,11.17414,0.00000,7.00000,2.57481
world,davos,113.00000,53.11416,2.12749,11.16766,0.00000,12.00000,1.08915
white house,suspect,58.00000,15.96198,3.63363,11.15831,0.00000,13.00000,1.86141
files,blanche,22.00000,3.11464,7.06342,11.15719,0.00000,9.00000,2.82037
oil,fall,41.00000,9.11183,4.49965,11.15563,0.00000,10.00000,2.16981
files,lawmakers,27.00000,4.40302,6.13215,11.14178,0.00000,11.00000,2.61639
iranian,navy,33.00000,6.11661,5.39515,11.14155,0.00000,11.00000,2.43166
amid,middle,103.00000,38.01465,2.70948,11.13598,0.00000,12.00000,1.43802
world,beat,32.00000,6.14147,5.21048,11.13482,0.00000,6.00000,2.38142
summit,arrive,45.00000,10.94482,4.11154,11.13307,0.00000,7.00000,2.03968
military,operation,50.00000,12.16822,4.10907,11.13198,0.00000,12.00000,2.03881
military,hegseth,59.00000,15.89782,3.71120,11.12997,0.00000,12.00000,1.89189
vance,islamabad,28.00000,4.82572,5.80225,11.12713,0.00000,6.00000,2.53661
lindsay clancy,verdict,37.00000,8.83499,4.18789,11.12597,0.00000,6.00000,2.06622
visit,north,27.00000,4.29384,6.28807,11.12557,0.00000,8.00000,2.65262
lindsay,verdict,37.00000,8.83806,4.18644,11.12227,0.00000,6.00000,2.06572
venezuela,energy,31.00000,5.77627,5.36679,11.12208,0.00000,12.00000,2.42406
ukraine,eu,180.00000,86.76359,2.07460,11.12058,0.00000,8.00000,1.05284
graham,service,25.00000,3.97145,6.29494,11.11887,0.00000,12.00000,2.65419
secret,near,29.00000,4.86495,5.96100,11.11224,0.00000,9.00000,2.57556
strait of hormuz,navy,33.00000,6.13639,5.37775,11.11143,0.00000,10.00000,2.42700
cup,ahead,76.00000,24.11684,3.15132,11.10124,0.00000,12.00000,1.65596
meeting,foreign,57.00000,15.07084,3.78214,11.10108,0.00000,7.00000,1.91920
minneapolis,tom homan,20.00000,2.74299,7.29131,11.10039,0.00000,9.00000,2.86618
says,ceasefire,193.00000,94.53783,2.04151,11.09998,0.00000,13.00000,1.02964
supreme court,order,22.00000,3.05695,7.19671,11.09803,0.00000,11.00000,2.84734
china,ties,73.00000,22.36738,3.26368,11.09066,0.00000,8.00000,1.70650
meets,prime,35.00000,6.73192,5.19911,11.08716,0.00000,9.00000,2.37826
times,york,40.00000,9.82318,4.07200,11.08495,0.00000,12.00000,2.02574
attacks,hezbollah,28.00000,4.63187,6.04507,11.08491,0.00000,12.00000,2.59576
continues,rescue,20.00000,2.55395,7.83102,11.08005,0.00000,6.00000,2.96920
trump,accounts,58.00000,17.67108,3.28220,11.07747,0.00000,12.00000,1.71466
speech,charles,22.00000,3.33362,6.59944,11.06853,0.00000,12.00000,2.72234
amid,energy,91.00000,31.56245,2.88317,11.06502,0.00000,10.00000,1.52766
hearing,secretary,33.00000,6.25736,5.27379,11.06449,0.00000,11.00000,2.39884
tehran,smoke,23.00000,3.34944,6.86682,11.05000,0.00000,7.00000,2.77964
says,strait of hormuz,205.00000,101.59203,2.01787,11.04296,0.00000,14.00000,1.01284
court,congressional,22.00000,3.09007,7.11958,11.04272,0.00000,7.00000,2.83179
trump,garden,54.00000,15.58251,3.46542,11.03947,0.00000,10.00000,1.79303
says,we're,45.00000,10.77194,4.17752,11.03715,0.00000,15.00000,2.06265
deal,strait,112.00000,43.22936,2.59083,11.03650,0.00000,14.00000,1.37342
iran,sanctions,141.00000,65.33938,2.15796,11.03114,0.00000,15.00000,1.10967
deal,strait of hormuz,100.00000,36.57464,2.73413,11.03045,0.00000,14.00000,1.45108
trump,cabinet,106.00000,42.83088,2.47485,11.02132,0.00000,11.00000,1.30734
canada,lake,22.00000,3.16470,6.95168,11.01974,0.00000,9.00000,2.79736
kills,earthquake,23.00000,3.48031,6.60860,11.01297,0.00000,6.00000,2.72434
president,syrian,20.00000,2.84712,7.02463,11.00342,0.00000,8.00000,2.81242
house,welcomes,30.00000,5.33763,5.62047,10.98849,0.00000,9.00000,2.49069
oil,seize,21.00000,2.95521,7.10610,10.98175,0.00000,9.00000,2.82906
epstein,released,31.00000,5.80239,5.34263,10.98112,0.00000,12.00000,2.41755
strikes,gulf,81.00000,26.79182,3.02331,10.97721,0.00000,10.00000,1.59613
senate,general,37.00000,7.66380,4.82789,10.97099,0.00000,11.00000,2.27139
killed,khamenei,54.00000,14.25840,3.78724,10.96178,0.00000,10.00000,1.92115
maduro,charges,31.00000,6.33341,4.89468,10.95971,0.00000,13.00000,2.29121
iran,escalates,143.00000,69.23929,2.06530,10.95913,0.00000,15.00000,1.04635
nato,general,32.00000,6.00543,5.32851,10.95796,0.00000,8.00000,2.41373
killed,bar,20.00000,2.71127,7.37662,10.95645,0.00000,9.00000,2.88296
pm,mark,75.00000,24.55277,3.05465,10.95231,0.00000,7.00000,1.61100
minneapolis,border patrol,38.00000,8.78809,4.32403,10.95034,0.00000,10.00000,2.11238
meets,beijing,31.00000,5.69707,5.44139,10.94830,0.00000,7.00000,2.44398
putin,summit,154.00000,71.78930,2.14517,10.94114,0.00000,8.00000,1.10109
uk,france,62.00000,17.72388,3.49811,10.93556,0.00000,9.00000,1.80657
white,suspect,58.00000,16.32581,3.55266,10.93266,0.00000,13.00000,1.82890
drones,target,23.00000,3.35152,6.86255,10.92986,0.00000,7.00000,2.77875
democratic,michigan,28.00000,4.95108,5.65533,10.92587,0.00000,10.00000,2.49961
republican,primary,26.00000,4.24817,6.12028,10.92298,0.00000,8.00000,2.61360
strike,deadly,59.00000,16.17952,3.64659,10.91638,0.00000,9.00000,1.86655
hormuz,project freedom,31.00000,6.08676,5.09303,10.91312,0.00000,10.00000,2.34852
nancy guthrie,person,30.00000,6.21065,4.83041,10.91236,0.00000,8.00000,2.27215
fbi,investigation,34.00000,6.68041,5.08951,10.91091,0.00000,10.00000,2.34753
pm,japan,72.00000,22.69180,3.17295,10.90689,0.00000,7.00000,1.66583
trump,hosts,151.00000,71.07733,2.12445,10.90199,0.00000,13.00000,1.08709
attack,iranian,91.00000,31.83834,2.85819,10.89427,0.00000,14.00000,1.51510
maduro,appearance,21.00000,3.22829,6.50499,10.89400,0.00000,10.00000,2.70155
iran,sites,98.00000,41.56563,2.35772,10.87929,0.00000,13.00000,1.23739
minneapolis,patrol,38.00000,8.85263,4.29251,10.87872,0.00000,10.00000,2.10182
murder,suspect,28.00000,4.75319,5.89078,10.87588,0.00000,9.00000,2.55846
death,dolly,21.00000,3.08060,6.81684,10.87508,0.00000,10.00000,2.76910
death,dolly parton,21.00000,3.08060,6.81684,10.87508,0.00000,10.00000,2.76910
death,parton,21.00000,3.08060,6.81684,10.87508,0.00000,10.00000,2.76910
hearing,pete hegseth,23.00000,3.48256,6.60433,10.87127,0.00000,7.00000,2.72341
talks,meets,80.00000,26.19880,3.05358,10.86115,0.00000,8.00000,1.61050
blockade,ships,32.00000,6.31543,5.06696,10.85776,0.00000,7.00000,2.34112
major,announces,26.00000,4.14862,6.26715,10.84760,0.00000,10.00000,2.64781
